"","cve","nombre","CVE","NOM_MUN"
"11134","26049","Quiriego","08066","Uruachi"
"11135","26049","Quiriego","26042","Navojoa"
"11136","26049","Quiriego","26018","Cajeme"
"11137","26049","Quiriego","26003","Alamos"
"11138","26049","Quiriego","26051","Rosario"
"11139","26047","Pitiquito","26017","Caborca"
"11140","26047","Pitiquito","26020","Carbó"
"11141","26047","Pitiquito","26016","Benjamín Hill"
"11142","26047","Pitiquito","26004","Altar"
"11143","26047","Pitiquito","26064","Trincheras"
"11144","26047","Pitiquito","26030","Hermosillo"
"11145","26046","Oquitoa","26007","Atil"
"11146","26046","Oquitoa","26004","Altar"
"11147","26046","Oquitoa","26065","Tubutama"
"11148","26046","Oquitoa","26064","Trincheras"
"11149","26045","Opodepe","26050","Rayón"
"11150","26045","Opodepe","26034","Huépac"
"11151","26045","Opodepe","26022","Cucurpe"
"11152","26045","Opodepe","26020","Carbó"
"11153","26045","Opodepe","26016","Benjamín Hill"
"11154","26045","Opodepe","26013","Banámichi"
"11155","26045","Opodepe","26006","Arizpe"
